entry	function	pc	op	expression
022eb4	FUN_022eb4	0234a0	STORE	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xd840,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x40,2))),INT_ZEXT(INDIRECT(INDIRECT(MULTIEQUAL(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(MULTIEQUAL(LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),CONST(0xa06,4)),CONST(0xa49,4)),CONST(0x2375,4)),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),CONST(0xc0e,4)),INDIRECT(MULTIEQUAL(INDIRECT(LEAF(00e9b9:1:byte),CONST(0x260c,4)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x274a,4))),CONST(0x26aa,4))),CONST(0x1f42,4)),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x2101,4))),CONST(0x1144,4)),CONST(0x1816,4))))))
022eb4	FUN_022eb4	023528	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9ba,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022eb4	FUN_022eb4	0275ca	LOAD	CAST(INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,2)),MULTIEQUAL(INT_ADD(LEAF(register:000e:2:ushort),CONST(0x1,2)),INT_ZEXT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(000192:1:byte),CONST(0xa6,4)),CONST(0xe7,4)),CONST(0x1d4,4)),CONST(0x20e,4)),CONST(0x248,4)),INDIRECT(LEAF(000192:1:byte),CONST(0x2fdd,4)),INDIRECT(LEAF(000192:1:byte),CONST(0x3088,4)),LEAF(000192:1:byte)),CONST(0x40d,4)),CONST(0x458,4)),CONST(0x2e1f,4)),LEAF(000192:1:byte)))))))
022eb4	FUN_022eb4	0275d0	STORE	CAST(INT_ZEXT(MULTIEQUAL(COPY(INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))),INT_AND(CALL(LEAF(02c404:8:?),CONST(0x24ca,2)),CONST(0xff,2)))))
022f0e	FUN_022f0e	0230f0	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9a8,2))))
022f0e	FUN_022f0e	0230f4	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb20,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f0e	FUN_022f0e	02310a	STORE	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9a8,2))))
022f0e	FUN_022f0e	023112	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9a9,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)))))
022f0e	FUN_022f0e	023126	STORE	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9a8,2))))
022f0e	FUN_022f0e	023132	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9a9,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)))))
022f0e	FUN_022f0e	023144	STORE	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9a8,2))))
022f0e	FUN_022f0e	02316c	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa91c,2))))
022f0e	FUN_022f0e	02317a	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa928,2))))
022f0e	FUN_022f0e	023188	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa928,2))))
022f0e	FUN_022f0e	0231d0	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9c0,2))))
022f0e	FUN_022f0e	0231e6	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xd840,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x40,2))),INT_ZEXT(MULTIEQUAL(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INT_ADD(INT_MULT(INDIRECT(LEAF(00fb60:1:char),CONST(0x244,4)),CONST(0x4,1)),INDIRECT(INDIRECT(LEAF(00fb61:1:char),CONST(0x203,4)),CONST(0x244,4))),CONST(0x331,4)),CONST(0x36b,4)),CONST(0x3a5,4)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x313a,4)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x31e5,4)),LEAF(00e9b9:1:byte)),CONST(0x56a,4)),CONST(0x5b5,4)),CONST(0x2f7c,4)),LEAF(00e9b9:1:byte)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x2d54,4)),LEAF(00e9b9:1:byte))))))
022f0e	FUN_022f0e	0231f0	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9ba,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f0e	FUN_022f0e	023202	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9a9,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)))))
022f0e	FUN_022f0e	023210	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9a9,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)))))
022f0e	FUN_022f0e	023248	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb20,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f0e	FUN_022f0e	023258	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa904,2))))
022f0e	FUN_022f0e	023264	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb20,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f0e	FUN_022f0e	0232c4	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa910,2))))
022f0e	FUN_022f0e	0233ae	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9ba,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f0e	FUN_022f0e	0233b6	STORE	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xd840,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x40,2))),INT_ZEXT(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9ba,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort)))))))))
022f0e	FUN_022f0e	0233b8	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9ba,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f0e	FUN_022f0e	0233de	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xd840,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x40,2))),INT_ZEXT(MULTIEQUAL(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),CONST(0xa38,4)),LEAF(00e9b9:1:byte)),CONST(0xb63,4)),CONST(0xba6,4)),CONST(0x24d2,4)),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),CONST(0xd6b,4)),INDIRECT(MULTIEQUAL(INDIRECT(LEAF(00e9b9:1:byte),CONST(0x2769,4)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x28a7,4))),CONST(0x2807,4))),CONST(0x209f,4)),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x225e,4)))))))
022f0e	FUN_022f0e	0234a0	STORE	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xd840,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x40,2))),INT_ZEXT(INDIRECT(INDIRECT(MULTIEQUAL(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(MULTIEQUAL(LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),CONST(0xb63,4)),CONST(0xba6,4)),CONST(0x24d2,4)),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),CONST(0xd6b,4)),INDIRECT(MULTIEQUAL(INDIRECT(LEAF(00e9b9:1:byte),CONST(0x2769,4)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x28a7,4))),CONST(0x2807,4))),CONST(0x209f,4)),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x225e,4))),CONST(0x12a1,4)),CONST(0x1973,4))))))
022f0e	FUN_022f0e	023528	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9ba,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f0e	FUN_022f0e	0275ca	LOAD	CAST(INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,2)),MULTIEQUAL(INT_ADD(LEAF(register:000e:2:ushort),CONST(0x1,2)),INT_ZEXT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(000192:1:byte),CONST(0x64,4)),CONST(0x203,4)),CONST(0x244,4)),CONST(0x331,4)),CONST(0x36b,4)),CONST(0x3a5,4)),INDIRECT(LEAF(000192:1:byte),CONST(0x313a,4)),INDIRECT(LEAF(000192:1:byte),CONST(0x31e5,4)),LEAF(000192:1:byte)),CONST(0x56a,4)),CONST(0x5b5,4)),CONST(0x2f7c,4)),LEAF(000192:1:byte)))))))
022f0e	FUN_022f0e	0275d0	STORE	CAST(INT_ZEXT(MULTIEQUAL(COPY(INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))),INT_AND(CALL(LEAF(02c404:8:?),CONST(0x24ca,2)),CONST(0xff,2)))))
022f1a	FUN_022f1a	0230f0	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9a8,2))))
022f1a	FUN_022f1a	0230f4	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb20,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f1a	FUN_022f1a	02310a	STORE	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9a8,2))))
022f1a	FUN_022f1a	023112	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9a9,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)))))
022f1a	FUN_022f1a	023126	STORE	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9a8,2))))
022f1a	FUN_022f1a	023132	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9a9,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)))))
022f1a	FUN_022f1a	023144	STORE	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9a8,2))))
022f1a	FUN_022f1a	02316c	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa91c,2))))
022f1a	FUN_022f1a	02317a	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa928,2))))
022f1a	FUN_022f1a	023188	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa928,2))))
022f1a	FUN_022f1a	0231d0	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9c0,2))))
022f1a	FUN_022f1a	0231e6	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xd840,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x40,2))),INT_ZEXT(MULTIEQUAL(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INT_ADD(INT_MULT(INDIRECT(LEAF(00fb60:1:char),CONST(0x240,4)),CONST(0x4,1)),INDIRECT(INDIRECT(LEAF(00fb61:1:char),CONST(0x1ff,4)),CONST(0x240,4))),CONST(0x32d,4)),CONST(0x367,4)),CONST(0x3a1,4)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x3136,4)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x31e1,4)),LEAF(00e9b9:1:byte)),CONST(0x566,4)),CONST(0x5b1,4)),CONST(0x2f78,4)),LEAF(00e9b9:1:byte)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x2d50,4)),LEAF(00e9b9:1:byte))))))
022f1a	FUN_022f1a	0231f0	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9ba,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f1a	FUN_022f1a	023202	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9a9,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)))))
022f1a	FUN_022f1a	023210	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9a9,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)))))
022f1a	FUN_022f1a	023248	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb20,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f1a	FUN_022f1a	023258	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa904,2))))
022f1a	FUN_022f1a	023264	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb20,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f1a	FUN_022f1a	0232c4	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa910,2))))
022f1a	FUN_022f1a	0233ae	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9ba,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f1a	FUN_022f1a	0233b6	STORE	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xd840,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x40,2))),INT_ZEXT(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9ba,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort)))))))))
022f1a	FUN_022f1a	0233b8	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9ba,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f1a	FUN_022f1a	0233de	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xd840,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x40,2))),INT_ZEXT(MULTIEQUAL(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),CONST(0xa34,4)),LEAF(00e9b9:1:byte)),CONST(0xb5f,4)),CONST(0xba2,4)),CONST(0x24ce,4)),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),CONST(0xd67,4)),INDIRECT(MULTIEQUAL(INDIRECT(LEAF(00e9b9:1:byte),CONST(0x2765,4)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x28a3,4))),CONST(0x2803,4))),CONST(0x209b,4)),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x225a,4)))))))
022f1a	FUN_022f1a	0234a0	STORE	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xd840,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x40,2))),INT_ZEXT(INDIRECT(INDIRECT(MULTIEQUAL(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(MULTIEQUAL(LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),CONST(0xb5f,4)),CONST(0xba2,4)),CONST(0x24ce,4)),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),CONST(0xd67,4)),INDIRECT(MULTIEQUAL(INDIRECT(LEAF(00e9b9:1:byte),CONST(0x2765,4)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x28a3,4))),CONST(0x2803,4))),CONST(0x209b,4)),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte),LEAF(00e9b9:1:byte)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x225a,4))),CONST(0x129d,4)),CONST(0x196f,4))))))
022f1a	FUN_022f1a	023528	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9ba,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022f1a	FUN_022f1a	0275ca	LOAD	CAST(INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,2)),MULTIEQUAL(INT_ADD(LEAF(register:000e:2:ushort),CONST(0x1,2)),INT_ZEXT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(INDIRECT(LEAF(000192:1:byte),CONST(0x60,4)),CONST(0x1ff,4)),CONST(0x240,4)),CONST(0x32d,4)),CONST(0x367,4)),CONST(0x3a1,4)),INDIRECT(LEAF(000192:1:byte),CONST(0x3136,4)),INDIRECT(LEAF(000192:1:byte),CONST(0x31e1,4)),LEAF(000192:1:byte)),CONST(0x566,4)),CONST(0x5b1,4)),CONST(0x2f78,4)),LEAF(000192:1:byte)))))))
022f1a	FUN_022f1a	0275d0	STORE	CAST(INT_ZEXT(MULTIEQUAL(COPY(INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))),INT_AND(CALL(LEAF(02c404:8:?),CONST(0x24ca,2)),CONST(0xff,2)))))
022fa4	FUN_022fa4	0230f0	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9a8,2))))
022fa4	FUN_022fa4	0230f4	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb20,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022fa4	FUN_022fa4	02310a	STORE	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9a8,2))))
022fa4	FUN_022fa4	023112	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9a9,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)))))
022fa4	FUN_022fa4	023126	STORE	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9a8,2))))
022fa4	FUN_022fa4	023132	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9a9,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)))))
022fa4	FUN_022fa4	023144	STORE	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9a8,2))))
022fa4	FUN_022fa4	02316c	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa91c,2))))
022fa4	FUN_022fa4	02317a	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa928,2))))
022fa4	FUN_022fa4	023188	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa928,2))))
022fa4	FUN_022fa4	0231d0	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xe9c0,2))))
022fa4	FUN_022fa4	0231e6	LOAD	CAST(INT_ZEXT(INT_ADD(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xd840,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x40,2))),INT_ZEXT(MULTIEQUAL(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(LEAF(00e9b9:1:byte),CONST(0x1e,4)),CONST(0x58,4)),CONST(0x92,4)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x2e2b,4)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x2ed6,4)),LEAF(00e9b9:1:byte)),CONST(0x25b,4)),CONST(0x2a6,4)),CONST(0x2c6d,4)),LEAF(00e9b9:1:byte)),INDIRECT(LEAF(00e9b9:1:byte),CONST(0x2a45,4)),LEAF(00e9b9:1:byte))))))
022fa4	FUN_022fa4	0231f0	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9ba,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022fa4	FUN_022fa4	023202	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9a9,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)))))
022fa4	FUN_022fa4	023210	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9a9,3)),CONST(0x0,4)),INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)))))
022fa4	FUN_022fa4	023248	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb20,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022fa4	FUN_022fa4	023258	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa904,2))))
022fa4	FUN_022fa4	023264	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb20,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
022fa4	FUN_022fa4	0232c4	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(LEAF(register:000c:2:ushort),CONST(0x2,2)),CONST(0xa910,2))))
022fa4	FUN_022fa4	0233ae	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe9ba,3)),CONST(0x0,4)),LEAF(register:000c:2:ushort))))
